username,rating,comment
thykim224,1,"Công dụng:son
Độ bền màu:lì

Màu ko giống vs hình 
Mik mua màu 03 nhé"
thykiunng,1,bao bì đóng gói cẩn thận🙂 kinh nghiệm sử dụng màu đẹp làm đẹp tôn da
thylinhnguynth156,4,công dụng son độ bền màu lâu trôi màu hơi nhạt so vs tưởng tượng ko đucowj đậm lắm
thylng444,3,Hơi khác trong hình:v
thylng611,1,chất son kh ưng
thyngalng707,4,"Độ bền màu:ổn
Công dụng:son

Đơn hàng không nguyên vẹn khi giao tới"
thyngc019,1,"Mua son thì chỉ gửi quà, như lừa đảo"
thyngn365,4,công dụng son môi độ bền màu 06 màu đep
thyphan210,5,"Độ bền màu:đc
Công dụng:đẹp

Ok xịn sò con bò. Đẹp lém giao hàng nhanh lắm mọi người lên mua đẹp cực"
thyphngth533,4,vỏ xinh son xinh thơm mùi bánh socola giá hạt dẻ có điều hơi khó khăn chỗ mở nắp í còn lại là oki hết
thytran298,3,công dụng làm đẹp độ bền màu lâu trôi sản phẩm hợp giá tiền giống ảnh mẫu shop ghi chất son kem lì nhưng hàng đến tay lại là son tint
thyvu468,4,"Bao bì:đóng gói kĩ

Màu đẹp nên mua mùi hơi thơm"
thzbz890,1,"đánh lên môi cảm giác môi bị châm chích, mùi rất khó chịu, đánh lên môi cái là phải tẩy trang luôn, phí tiền"
tie97,3,màu thật sự khác hoàn toàn so với trên ảnh 403 thì lên môi mình ra base hồng 405 thì ko đậm như trên ảnh bao bì thì ko có gì để chê
tien.tran90,5,"Shop giao hàng nhanh. Đóng gói chắc chắn. Màu son đẹp. Thanks shop, tiếp tục ủng hộ."
tienbe379,1,rất không hài lòng.
tienem2202,2,"Mẹo:o

Màu k giống hình"
tiengg04,2,giao hàng quá lâu.
tienhai00,5,"Son thơm, chất lượng son ok, giao đúng mã mình đặt. Son hơi sáng màu."
tienhuumc,5,"Sản phẩm đúng mô tả, chất lượng phải đợi dùng mới biết được...."
tienvo984,2,công dụng son độ bền màu không nàu rất khác so với hình chất son dính dính như kẹo thấy lượt mua rất cao mua về thử nhưng thất vọng mặc dù giá rẻ
tieu.tu.mach,4,Chất son mịn. Cả 2 tông màu đều là màu đất nên hợp cho mùa lạnh. Thích màu 09 hơn vì màu 12 đánh lên nhìn dừ hơn. Được cái thơm. Mix hai son lại nhìn đẹp hơn là đánh lẻ từng màu. Mà giao hàng hơi lâu
tieu.tu.mach,4,chất son mịn cả 2 tông màu đều là màu đất nên hợp cho mùa lạnh thích màu 09 hơn vì màu 12 đánh lên nhìn dừ hơn được cái thơm mix hai son lại nhìn đẹp hơn là đánh lẻ từng màu mà giao hàng hơi lâu
tieu_thai_duong0105,5,"Đẹp nha, chất son ưng cực luôn. Trước mua phải hàng fake, bây h mua đúng hàng real thấy khác rõ rệt luôn."
tieunhuyen,2,công dụng lì thì có nhưng chỉ đọng lại một chút bên trong lòng môi kết cấu lỏng độ bền màu k khá thất vọng về cây son lẫn chất son chất son k giống trong ảnh lắm
tieuni22,5,"Son thơm và lên màu cực đẹp luôn
Giao hàng xa nên 3 ngày mới nhận được, mà ưng lắm ấy ạ"
tieuuyenn,5,"Shop giao hàng nhanh. Đã mua của shop rất nhiều lần, yên tâm chất lượng"
tieuyenhuys,5,"Bao bì:ok
Kinh nghiệm sử dụng:ok
Lợi ích:ok

Tại mình hơi mập nên nó hơi ôm, vải hơi mỏng, còn lại thì khá ổn"
tigerpham017,2,màu đẹp nhưng đánh lên môi k dc min nhung trên quang cáo rất tiếc k nên mua thật su
tilatinh99,5,"Giao đủ hàng, gói hàng đẹp, cẩn thận, hình ảnh chỉ mang tính chất kiếm xu hic hic mà giao quá chậm"
tilth338,4,công dụng der boio độ bền màu đẹp son đẹp màu đẹp video và hình ảnh mang tính chất minh hoạ dhdajsieitiqosnftowowjrjsaofikwsjcjdioskftk
tin12345678t,4,Chưa biết sao
tinduyn368,5,"Mình mua a12 mà a12 thì khỏi cần quản cáo r chỉ tóm gọn lại trong 1 từ thôi ""Đỉnh"""
tinh.map,4,Thời gian giao hành quá lâu.đặt từ ngày 23 tháng trước mà tới m6 tháng sau mới nhận được
tinh.map,4,thời gian giao hành quá lâu đặt từ ngày 23 tháng trước mà tới m6 tháng sau mới nhận được
tinhbaominh,1,"Mùi son khá ổn. Mình biết môi mình khá nhạy cảm, nhưng chắc vì son k đủ tốt nên sau khi dùng xong mình bị rất khô và bong tróc khá nặng, nhắn shop thì shop cũng chẳng hỗ trợ gì. Những bạn nào môi nhạy cảm cân nhắc mua nhé"
tinhbaominh,1,mùi son khá ổn mình biết môi mình khá nhạy cảm nhưng chắc vì son k đủ tốt nên sau khi dùng xong mình bị rất khô và bong tróc khá nặng nhắn shop thì shop cũng chẳng hỗ trợ gì những bạn nào môi nhạy cảm cân nhắc mua nhé
tinnguynth297,4,xiu xinh ạ 😘
tinnng998,1,màu lạ lắm mới mở ra bung nấp
tiny_2210,3,công dụng hs độ bền màu ơk tuyet doi khong cung cap ma xac nhan cho bat ky ai tranh bi ke gian loi dung nhap ma otp 705
tinysio290398,5,"Chất lượng sản phẩm tuyệt vời.Đóng gói sản phẩm cẩn thận, chắc chắn. ……………..Rất đáng tiền"
tiu205,4,công dụng son môi độ bền màu 9 10 màu ko đúng với ảnh 03 sẽ nghiêng về màu hồng xíu mới đầu đánh lên thì màu mắm tôm màu tint thì nghiêng về hồng chứ ko được đỏ như trong ảnh
tiuen,4,mùi son nồng và hắc ạ
tiwntiwn_29,3,công dụng đánh mỏ độ bền màu lâu trôi nha màu ok nhưng lâu trôi lì á hồng hồng dùng nc tẩy trang kh ra đánh nhìu hư môi
tjmplen,5,"Son đẹp, chính hãng. Chuẩn màu chuẩn hãng. Có hidden tag để so sanh (y)"
tlc7x4tz_m,1,Chả ra cái gì. Màu thì sai hoàn toàn với ảnh mẫu. Son đánh lên lau phát hết sạch bong. Nói chung k ra làm sao cả
tlht2205,3,màu không giống ảnh màu rất xấu luônmn như màu 10 năm về trước
tlhtcozy,5,son đẹp giao hàng nhanh shipper thân thiện màu lên xinh lắm nha
tlinnshop203,4,công dụng son tint bóng độ bền màu tạm được giao hàng nhanh shiper chỗ mình giao thì 10 điểm rồi
tlkt241004022001,4,Son khô môi
tlnht562,2,giao hàng quá lâu.
tlqb14gklv,1,Mùi hóa học
tmhunhngc993,1,không hài lòng
tmlinh430,4,hàng có đầy đủ đóng gói cẩn thận nhoa cảm ơn shop nhiều lần sau mình lại mua tiếp ở đây
tmlth899,3,giao hàng nhanh nhưng màu son ko giống với ảnh shop đăng màu nhận về sẽ trầm tối hơn là màu xem trên web
tmnhhong804,1,"Son khi test lên tay khác với khi lên môi. Không đều màu, chất son dính dính và có mùi khó chịu"
tmtrnkiu,5,"Mở ra là mùi thơm sộc lên liền, cái mùi nho cái mùi dâu thơm lắm, đc đóng gói hộp xinh lắm có kèm túi đựng mỹ phẩm, màu ưng đường chỉ mai k bị thừa hay lệch"
tnduyphm277,4,ổn son bóng màu đẹp💗
tnhnh774,2,lâu
tnngnguyn253,4,"Công dụng:Dưỡng môi
Mùi hương:mùi hơi khó chịu"
tntram66,4,"Son màu đậm hơn trên hình chụp nên chọn k chuẩn đc, nói chung có mấy chục ngàn nên cũng k hi vọng nhiều"
tnu.nanh,5,"Công dụng:ddejl
Độ bền màu:đỉnh

son đẹp sip pưi thân htijn dth nên muaa , hình ảnh mang tính chất nhận xu"
tnzhitdf19,1,rất không hài lòng.
toan06121973,5,"Đóng gói sp chắc chăn, đẹp, giao đúng mẫu, giao hàng lâu, có mã QR"
toanpham239,1,"Đặt màu B305, shop ghi là đỏ rượu nho, nhưng màu thật giống kiểu nâu nude hơn, nói chung là k liên quan gì đến tone đỏ, làm mình còn nghĩ lúc ord chọn nhầm mã màu 🤧"
toansocute123,1,độ bền màu kém son màu không hề giống trên ảnh luôn cảm giác bị lừa dối vô cùng cay
tocopcpto2,5,Cũng đẹp ai thích thì mua thôi mà hơi bột nha nói chung là được .
tokhanhhoa04,4,màu lên không chuẩn như là hình đăng có ánh hồng nhiều hơn son có mùi thơm kiểu như kẹo nhưng son hơi dính dính giao hàng nhanh có 4 hôm là về đến nơi
ton4900,5,"Độ bền màu:khá
Kết cấu:tốt"
tongngocphuongvy0807,5,"Rất là đẹp và hài lòng, hàng giao cẩn thận, đẹp và nói chung là ko còn j để nhận xét ngoài hoàn hảo"
tongthuyhang111,5,Son đẹp lắm ạ.tuy không biết hàng thật giả😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
toochaua,3,độ bền màu không được như bản cũ son nhanh trôi và lên môi hay bị mất màu không thuchs như bản cũ
torustore2212,4,công dụng hơi bóng nhẹ khó lên màu với môi hơi thâm độ bền màu dễ phai son rất nhiều lớp mới lên màu màu k tươi lắm
tothimyyen1997,5,Son mịn đep son được deal giá quá hời . Xin lỗi các bạn vì hìn ảnh và video không liên quan ạ
toucbximwu,1,son ko bị khô nhưng lên ko đúng màu màu tối quá
tov3pspiyl,4,màu cũng ok mà mùi chery rất là ưng lun
tppyen1if5,1,rất không hài lòng.
tpt_1,5,"hình ảnh mang tính chất thêm xu :)) chất son mượt, thơm "
tqabms,4,màu khác khá xa so với ảnh màu ảnh gốc là tông cam nhưng sản phẩm nhận về lại có một màu thiên hồng ít ánh cam
tquach488,1,"son ít mình sài được có hơn tuần thôi, với giá này thì mình thấy hơi chát, mình cảm thấy hối hận khi mua"
tquyen0512,4,bao bì giống màu kh đúng hình cho lắm nó giống màu của quả dâu tằm ai da sáng thì rất hợp
tquynh_8,4,công dụng đánh son độ bền màu bthg đẹp tốt dễ sd hình ảnh mang tính chất nhận xu
tra_my_1105,3,khi nhận được hàng son bên trong có vài chỗ xước không thấy có son nắp thì như bị mài mòn
tra_my_2112,4,"Công dụng:làm đẹp
Độ bền màu:cũng ổn ạ

Nói chung là ưng đc cây này nhất vì nó rất bóng và độ lì cũng cao nhưng mà để lâu tầm 2 3 tiếng  vẫn bị khô môi nha. Mùi thơm ạ."
traccynhi,5,"Lên đúng màu nha, xài cũng ổn có điều hơi già xíu :((((, ok nha mn"
traclinhloan,5,"Giao hàng nhanh đóng gói sản phẩm cẩn thận , giao đúng mẫu sẽ ủng hộ shop vào lần tới"
tracymin99,5,"Mình đã nhận dược hàng, giao hàng khá nhanh, đóng gói cẩn thận, sản phẩm y hình"
tradonghuong,4,độ bền màu khá tốt son khá nhỏ và hơi ít độ lì rất tốt nhưng độ bóng chỉ được 1p là hết
trale6279,1,lần đầu tiên đánh giá shop 1 sao không kiểm tra sớm kĩ trước khi giao quá tệ son nhận dc bị gãy nv
tram.mymy,1,hiệu ứng làm đẹp xấu son trải nghiệm fail quá trời đánh mà rát môi í
tram_dang_3003,5,"mua mall nên rất yên tâm, màu này thì mãi đỉnh sẽ ủng hộ dài dài nhé"
tram33_44,5,"Màu siêu xinh luôn. Với chính hãng 100% nha mn, đóng gói rất chắc chắn."
tramaribi,5,Về đóng góp sản phẩm thì rất chắc chắn và kĩ . Về sản phẩm thì mình thấy ok lên màu đẹp . Mình sẽ ủng hộ nếu lần sau có ý định mua son
tramdoan789,1,"Giao hàng nhanh. Đóng gói hàng tệ túi chống sốc còn k dán làm hàng bị rơi ra ngoài. Vỏ khá xinh xòn chất lượng quá tệ. Mở ra đã thấy mùi mắc ói. Chất son bột, khô quá nhanh, chồng nhiều lớp cũng k đều màu, bặm môi thôi là son đi đường son môi đi đường môi. Rẻ nhưng k dùng được thành quá đắt"
tramilia89,4,son lên màu đẹp thích nó lâu rồi nhưng nay mới mua lên màu đẹp nhưng hơi khô môi nha
tramle71,5,"Công dụng:son môi
Độ bền màu:dễ trôi

Son siêu thơm, nhưng mà dễ trôi, ko giữ lâu, nhưng màu siêu đẹp ko bàn cãi, gói hàng siêu kĩ, đáng tiền lắm nha"
tramlee200296,4,rất ok lun
tramlee2511,1,màu son quá xấu bôi lên k lì môi mà nhợt nhạt loang lổ còn khô môi nữa
trammhongg,1,rất không hài lòng.
tramngo160107,1,"son rất tệ, nhìn màu khác trong ảnh, màu quá sáng và không hợp da như ảnh chụp. son hơi bột và dễ trôi"
tramsmall195,4,công dụng son môi độ bền màu không bền lắm với tầm giá này thì mình không hi vọng bền màu lên môi ưng vs cái mặt là mừng goy mùi son mình cũng không thích son tint nên có mùi ngọt sẽ ok hơn
tramy.998,5,"Xinh đẹp tuyệt vời
Màu chuẩn, bền màu. Mua của mall vẫn yên tâm nhất"
tramy1082010,1,"Độ bền màu:Bình thường
Công dụng:son này tưởng son nâu đất hoá ra son màu hồng ko ưa"
tramy2003.,5,"Độ bền màu:khá
Công dụng:cho đẹp

A12 thì khỏi phải nói nhiều rồi màu đẹp mùi vẫn cứ thơm như dâu chỉ muốn ăn luôn vậy đó 😂 giao hàng nhanh"
tran_061,1,Tôi không nhận được hàng mà lại để đã giao hàng thành công
tran_anh_thu2603,3,hình ảnh chỉ mang tính chất nhận xu thoi a shsjnsnsnsnsjsnsnsnsnsn
tran_mai123.,5,Son xinh màu ok ship xa nên 5 ngày là ok r để t cũng không có đâu có ngu ngốc nghếch của t
tran_ng,4,k lì như quảng cáo lên môi mình thiên hồng hơn đỏ cọ thì oki lần quẹt là vừa đủ lượng son cần dùng
tran_tran25,5,"A12 mãi đỉnh, màu siêu xinh, shop đóng hàng rất xịn, đủ thông tin check hàng thoải mái nhé"
tran1502,5,Độ bền màu:đã nhận hàng rất ok mừ điểm 😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬
tranannhien_1111,1,Màu k đẹp xong k đúng như ảnh nói chung xấu lắm về đánh ra Hồng cánh sen ghét cực ý sẽ k mua lần nữa
tranbaoan30062002,5,"Giao đúng màu, giao hàng rất nhanh 2 ngày mk đã nhận đc, màu đẹp xỉu giữ cx khá lâu trên môi, theo môi mk thì đến cuối ngày màu sẽ phai nhạt dần ra màu hơi cam đất "
trancamduyen11,4,độ bền màu 9 10 khi bôi lên môi bị 1 điểm trừ là chất liệu như dầu cứ trơn trơn kiểu gì í nhưng bù lại màu son rất đẹp siêu lì không gây khô môi thân son cute cứng cáp chắc chắn
trancutephomaiquehotmehotvit,3,ba cây son bóng cũng ổn mọi người ạ mùi cực kì hắc với màu không chuẩn chất son đặc nhưng bóng cũng ổn giao hàng hơi lâu được nhất chắc là cây son bóng trong suốt đỡ hôi nhất còn 2 cây son lì 15k chắc mua về để đấy thôi
trandieulinhhc,5,Sản phẩm tốt giao hàng nhanh gói hàng tốt chất son oke lần sau sẽ mua tiếp
trandikhang,3,Giao thì nhanh nhưng giao lộn cây r shop ơi đặc 03 mà giao 01 màu nhạt lắm 🥺🥺
tranduong22,5,Giao hành nhanh. Chất lượng ok. Tin tưởng sản phẩm. Vì mình đã mua phải son fake 1 lần r nên mình rất lo sản phầm lần này. Tuy nhiên ok nhé
trang.06.96,5,"Màu son đẹp, chất son mịn, mùi hương kẹo rất dễ dương, tuy không phải màu hướng đến ban đầu, nhưng vẫn hài lòng."
trang_lemon,5,Giao hàng nhanh đóng gói cẩn thận son lên màu đẹp son kemmmmmm
trang22799,5,"Black Rouge A12 là cây son sở hữu sắc son nâu đỏ gạch trầm, màu son này khá giống với màu son Black Rouge A6 trong bảng màu son Ver 1 trước đó. Tuy nhiên, sự khác biệt của Black Rouge A12 đó là sắc son có độ trầm ấm hơn và tối màu hơn so với A06. Sắc son đỏ gạch trầm vẫn luôn là một trong những sắc "
trang51120,5,"Mấy nay các chuỵ em vẫn cứ book lịch làm nail e đều luôn ạ 🥰 

Bộ móng rõ xinh mà khách k cho cắt da ạ 🥲🥲"
trang5301,5,"HÈ BUNG XÕA, SALE CỰC ĐÃ 
‼️ Up To 70% bắt đầu từ 13.07

A B C, đố rê mì, thích gì thì lên lịch mua luôn đi kẻo lỡ mất besties uiiii
▪️ Sale 1000+ hàng hè up to 70%
▪️ Hot-trend items chỉ từ 27k
▪️ Thêm nhiều sản phẩm trợ giá cực sốc từ 69k

Thời cơ chỉ đến một lần duy nhất. Lên lịch ""chốt đơn"" ngay trước khi khi trở về giá gốc cậu nhaaaaa. 😚

*Chương trình áp dụng từ 13.07 trên toàn hệ thống cửa hàng (không áp dụng khi mua online).

——
📍 Visit us now - 9 stores in Hanoi
▪️ 65 Hồ Tùng Mậu
▪️ 231 Chùa Bộc
▪️ 138 Cầu Giấy
▪️ 191 Cầu Giấy
▪️ 196 Nguyễn Trãi
▪️ 72 Chùa Láng
▪️ 187 Trần Đại Nghĩa
▪️ 106B6 Phạm Ngọc Thạch
▪️ 101 Chùa Bộc
——
▪️ Instagram: @fridayshop.official
▪️ Hotline: 0866 151 850"
